user_id,first_order_day,most_used_city,count_cuisines,voucher_user,voucher_amount,member_get_member_viral,average_order_value,cnt_orders_7d_fwd,cnt_orders_14d_fwd,cnt_orders_30d_fwd,cnt_orders_60d_fwd,cnt_orders_90d_fwd,cnt_orders_6m_fwd
2521796,16/03/2016,London,1,0,,,33.48,1,1,1,1,1,1
2917736,07/04/2016,London,5,0,,,39.87996,2,3,5,5,5,6
2117054,21/02/2016,London,1,0,,,25.02,1,1,1,1,1,1
2125800,19/04/2016,London,2,0,,,8.52,1,2,2,2,2,2
547252,08/09/2015,London,4,0,,,27.45792,1,1,1,1,1,1
590088,18/09/2015,London,1,1,10,0,28.2,1,1,1,1,1,1
3563326,09/05/2016,London,1,0,,,48.6,1,1,1,1,1,1
2153598,24/02/2016,London,1,0,,,50.52,1,1,1,1,1,1
1184176,04/12/2015,Manchester,8,0,,,28.40112,1,2,2,2,3,12
4600090,25/06/2016,London,1,0,,,30.42,1,1,1,1,1,1
2303162,04/03/2016,London,1,0,,,25.41,1,1,1,1,1,2
4740998,01/07/2016,London,1,0,,,22.14,2,2,2,2,2,2
4220698,09/06/2016,Aberdeen,1,0,,,47.76,1,1,1,1,1,1
523472,03/09/2015,London,2,0,,,23.53992,1,1,1,2,2,2
4057862,01/06/2016,London,2,0,,,19.17,1,1,1,2,2,2
4804490,03/07/2016,London,1,0,,,44.76,1,1,1,1,1,1
4207272,13/06/2016,London,4,0,,,20.364,1,1,4,4,4,4
1535538,10/01/2016,London,2,0,,,31.38,1,2,2,2,2,2
2451170,12/03/2016,London,1,0,,,18.18,1,1,1,1,1,1
1328352,18/12/2015,London,1,0,,,34.56,1,1,1,1,1,1
804162,22/10/2015,London,2,1,10,0,49.38,1,1,2,2,2,2
715488,11/10/2015,London,1,0,,,73.8,1,1,1,1,1,1
2572992,19/03/2016,London,1,0,,,35.4,1,1,1,1,1,1
993442,14/11/2015,London,1,0,,,18,1,1,1,1,1,1
233646,20/02/2016,London,3,0,,,25.056,1,1,1,1,2,5
2561330,18/03/2016,London,1,0,,,18.42,1,1,1,1,1,1
2328478,05/03/2016,London,1,0,,,20.1,1,1,1,1,1,1
1623958,19/01/2016,London,1,0,,,19.98,1,1,1,1,1,1
988366,14/11/2015,London,2,0,,,33.78,1,1,1,1,1,2
2399754,09/03/2016,London,2,0,,,25.44,1,1,1,1,2,2
329138,09/07/2015,London,8,0,,,20.32944,1,1,2,6,14,24
290504,23/06/2015,London,5,0,,,35.20152,1,2,2,3,3,3
1551818,21/04/2016,Manchester,1,0,,,24.48,1,1,1,1,1,1
1307080,15/12/2015,London,1,0,,,30,1,1,1,1,1,1
316892,04/07/2015,Manchester,2,0,,,31.2,1,1,1,1,1,2
704232,09/10/2015,London,4,0,,,27.3666,1,1,1,2,3,7
3222940,23/04/2016,London,1,0,,,32.76,1,1,1,1,1,1
725222,12/10/2015,London,1,1,10,0,25.8,1,1,1,1,1,1
815902,23/10/2015,London,2,1,10,0,29.16,1,1,1,1,1,1
1681686,23/01/2016,London,1,0,,,19.02,1,1,1,1,1,1
851834,28/10/2015,London,4,0,,,26.70996,1,1,1,1,2,4
3199592,22/04/2016,London,1,1,10,1,25.86,1,1,1,1,1,1
370864,21/07/2015,London,9,0,,,24.46164,1,1,1,1,1,5
5170276,16/07/2016,London,1,0,,,43.86,1,1,1,1,1,1
1751464,29/01/2016,London,1,0,,,19.67592,1,2,3,3,5,6
2691444,25/03/2016,London,3,0,,,20.25996,1,2,3,3,3,3
1623072,19/01/2016,London,2,0,,,21.99,1,1,1,2,2,2
1191096,05/12/2015,London,1,0,,,40.14,1,1,1,1,1,1
3309744,27/04/2016,London,1,0,,,20.34,1,1,1,1,1,1
1898492,07/02/2016,London,5,0,,,27.85704,2,2,2,2,2,7
971572,12/11/2015,London,8,0,,,23.8362,1,1,2,3,3,14
1102744,26/11/2015,Manchester,3,0,,,23.67996,1,2,2,2,2,3
2835858,02/04/2016,London,2,0,,,28.56,1,1,2,2,2,2
2889448,05/04/2016,London,2,0,,,44.11992,1,1,1,1,3,3
3734210,17/05/2016,London,1,0,,,19.2,1,1,1,1,1,1
523754,03/09/2015,London,7,0,,,31.28052,1,1,1,1,2,10
912238,04/11/2015,London,3,0,,,23.31744,1,1,2,3,5,5
3219116,23/04/2016,London,1,0,,,19.2,1,1,1,1,1,1
672232,03/10/2015,London,4,1,10,0,20.364,1,1,2,2,2,4
1378818,21/12/2015,London,3,0,,,19.81992,1,1,1,1,1,2
2706436,26/03/2016,London,1,0,,,37.98,1,1,1,1,1,1
4636536,26/06/2016,Manchester,1,0,,,29.04,1,1,1,1,1,1
796746,21/10/2015,London,4,0,,,21.804,1,2,4,7,9,10
1267986,12/12/2015,London,2,0,,,22.104,2,2,3,6,7,9
4014596,30/05/2016,London,1,0,,,115.56,2,3,3,3,3,3
417802,04/08/2015,London,6,0,,,31.62996,1,1,1,1,1,2
1130558,29/11/2015,London,1,0,,,24,1,1,1,1,1,1
1525170,29/01/2016,London,1,0,,,26.82,1,1,2,2,2,2
270294,13/06/2015,London,5,0,,,26.64744,1,1,2,2,2,3
482774,25/08/2015,London,5,0,,,36.40116,2,2,2,2,2,14
3490948,06/05/2016,London,3,1,10,1,21.735,1,2,4,4,4,4
1991206,14/02/2016,London,1,1,2.5,0,18.54,1,1,1,1,1,1
4200830,08/06/2016,London,1,0,,,32.4,1,1,1,1,1,1
3662608,14/05/2016,London,1,0,,,43.14,1,1,1,1,1,1
2968566,10/04/2016,Manchester,3,0,,,19.08996,3,4,5,6,6,6
4172504,06/06/2016,London,1,0,,,56.82,1,1,1,1,1,1
3137670,19/04/2016,London,1,0,,,19.2,1,1,1,1,1,1
4391498,05/07/2016,Manchester,1,0,,,15.48,1,1,1,1,1,1
1787818,31/01/2016,Manchester,3,0,,,19.14,1,1,1,1,1,5
1841908,04/02/2016,London,3,0,,,27.504,1,1,2,3,4,5
316932,04/07/2015,London,5,0,,,33.22524,1,1,2,2,2,6
825106,24/10/2015,Manchester,1,0,,,52.56,1,1,1,1,1,1
2722698,27/03/2016,London,1,0,,,26.16,1,1,1,1,1,1
1356098,19/12/2015,London,1,0,,,113.82,1,1,1,1,1,1
3201682,22/04/2016,London,1,1,2.5,0,22.08,1,1,1,1,1,1
847724,27/10/2015,London,2,1,10,0,31.86,1,1,1,2,2,2
1821878,02/02/2016,London,1,0,,,17.64,1,1,1,1,1,1
4607204,25/06/2016,London,1,0,,,20.34,1,1,1,1,1,1
500494,29/08/2015,London,3,1,10,0,46.68,1,1,1,1,1,2
3516562,07/05/2016,London,2,0,,,16.8,1,1,1,2,3,3
491516,27/08/2015,London,4,0,,,27.40992,1,1,1,1,3,3
1054434,21/11/2015,London,1,0,,,71.64,1,1,1,1,1,1
247464,02/06/2015,London,2,0,,,20.97,1,1,1,1,2,2
4536490,22/06/2016,Manchester,1,0,,,37.62,1,1,1,1,1,1
1192718,05/12/2015,London,1,0,,,20.508,1,1,1,2,2,3
534204,05/09/2015,Manchester,2,0,,,30.12,1,1,2,2,2,2
3739248,18/05/2016,London,1,0,,,104.46,2,2,2,2,2,2
255636,06/06/2015,London,1,0,,,36.78,1,1,1,1,1,1
4725004,30/06/2016,London,2,0,,,29.37,1,2,2,2,2,2
2141582,23/02/2016,London,3,0,,,33.81,1,1,2,3,3,4
3012408,12/04/2016,London,1,0,,,40.26,2,2,2,2,2,2
4185470,07/06/2016,London,1,0,,,21.6,1,1,1,1,1,1
3269264,26/04/2016,London,1,0,,,20.04,1,1,1,1,1,1
793326,20/10/2015,London,1,1,10,0,30.6,1,1,1,1,1,1
2083934,20/02/2016,London,1,0,,,59.94,1,1,1,1,1,1
585732,17/09/2015,London,1,0,,,18.12,1,1,1,1,1,1
434632,10/08/2015,London,2,0,,,24.81,1,2,3,3,4,4
4327428,13/06/2016,London,1,0,,,56.04,1,1,1,1,1,1
1456610,02/01/2016,London,7,0,,,35.88744,3,4,5,5,6,8
4405184,17/06/2016,London,1,0,,,35.7,1,1,1,1,1,1
417642,04/08/2015,London,1,0,,,30.48,1,1,2,2,2,4
3088468,16/04/2016,London,1,0,,,31.14,1,1,1,1,1,1
634538,26/09/2015,London,1,1,10,0,6.18,1,1,1,1,1,1
1093700,25/11/2015,London,1,0,,,34.99992,1,1,2,2,2,2
1592924,16/01/2016,London,1,0,,,36.72,1,1,1,1,1,1
565530,12/09/2015,London,7,0,,,33.93,1,2,2,3,4,7
2670298,24/03/2016,London,1,0,,,37.2,1,1,2,2,3,4
3216094,23/04/2016,London,3,1,2.5,0,30.69,2,2,2,3,4,4
3223496,23/04/2016,London,1,0,,,48.18,1,1,1,1,1,1
3811912,21/05/2016,London,1,0,,,20.88,1,1,1,1,1,1
2434394,11/03/2016,London,4,0,,,30.15192,2,2,2,3,4,6
2385770,08/03/2016,London,1,0,,,57.84,1,1,1,1,1,1
1328268,18/12/2015,London,1,0,,,97.8,1,1,1,1,1,1
2713974,26/03/2016,London,4,0,,,21.72,2,3,4,9,11,11
2644006,22/03/2016,London,1,0,,,32.4,1,1,1,1,1,1
756748,16/10/2015,London,1,1,10,0,26.04,1,1,1,1,1,1
455862,16/08/2015,London,1,0,,,18,1,1,1,1,1,1
535814,05/09/2015,London,10,0,,,33.42036,2,2,6,11,16,23
403942,31/07/2015,London,2,0,,,77.04,1,1,1,1,1,1
1000694,15/11/2015,London,1,1,10,0,25.56,1,1,1,1,1,1
3038198,14/04/2016,London,1,0,,,19.44,1,1,1,1,1,1
501480,29/08/2015,London,1,1,10,0,39.36,1,1,1,1,1,1
3044436,14/04/2016,London,1,0,,,36.12,1,1,1,1,1,1
4329674,14/06/2016,London,1,0,,,16.32,1,1,1,1,1,1
4460266,19/06/2016,London,1,0,,,33.9,1,1,1,1,1,1
5204454,17/07/2016,London,1,0,,,20.376,1,1,1,1,1,1
941764,08/11/2015,London,1,1,10,0,20.88,1,1,1,1,1,1
383554,25/07/2015,London,3,0,,,35.145,1,1,1,1,1,1
1910850,21/03/2016,London,2,0,,,22.38,1,1,1,1,1,2
2805506,01/04/2016,London,1,0,,,45.3,1,1,1,1,1,1
4353238,15/06/2016,London,1,0,,,53.94,1,1,1,1,1,1
2979442,10/04/2016,London,1,0,,,23.28,1,1,1,1,1,1
3057796,15/04/2016,London,4,0,,,19.7064,1,1,1,5,5,5
3927470,27/05/2016,Manchester,1,0,,,26.88,1,1,1,1,1,1
512076,31/08/2015,London,1,0,,,74.46,1,1,1,1,1,1
2744344,28/03/2016,London,1,0,,,22.5,1,1,1,1,1,1
4924532,08/07/2016,London,1,1,10,1,44.4,1,1,1,1,1,1
2042598,17/02/2016,London,1,0,,,34.8,1,1,1,1,1,2
2152282,24/02/2016,London,4,0,,,42.735,1,1,2,3,3,4
4028380,31/05/2016,London,1,0,,,27,1,1,1,1,1,1
4556310,23/06/2016,London,2,0,,,22.65,2,2,2,2,2,2
390700,26/07/2015,London,8,0,,,33.76824,1,2,4,5,6,9
3412478,01/05/2016,London,1,0,,,11.11992,1,1,1,3,3,3
2476752,13/03/2016,London,2,0,,,24.24,1,1,1,1,1,2
2888656,05/04/2016,London,2,0,,,19.09596,1,1,1,2,3,3
3996722,29/05/2016,Manchester,1,0,,,34.68,1,1,1,1,1,1
2740706,28/03/2016,London,2,0,,,34.875,2,2,3,4,4,4
4816088,03/07/2016,London,1,0,,,44.16,1,1,1,1,1,1
1060272,22/11/2015,London,1,0,,,34.2,1,1,1,1,1,1
3211872,23/04/2016,London,1,0,,,34.2,1,1,1,1,1,1
4407768,17/06/2016,London,4,0,,,44.09136,3,6,7,7,7,7
3471996,05/05/2016,London,7,0,,,14.98392,8,12,15,15,15,15
1857316,05/02/2016,London,1,0,,,91.68,1,1,1,1,1,1
4008114,30/05/2016,London,1,0,,,19.56,1,1,1,1,1,1
342008,26/02/2016,Manchester,3,0,,,19.38396,1,1,1,1,1,3
3558782,02/06/2016,London,2,0,,,24.81,1,2,2,2,2,2
759382,17/10/2015,London,18,0,,,18.75036,1,1,3,8,10,31
3064020,15/04/2016,London,2,0,,,25.83,2,2,2,2,2,2
2391922,09/03/2016,Manchester,1,0,,,19.86,1,1,1,1,1,1
1946358,11/02/2016,London,1,0,,,12.12,1,1,1,1,1,1
1508306,08/01/2016,London,1,0,,,86.52,1,1,1,1,1,1
3549746,08/05/2016,Manchester,1,0,,,30.12,1,1,1,1,1,1
1076050,23/11/2015,London,2,0,,,35.25996,1,1,2,5,6,6
4247670,10/06/2016,London,1,0,,,26.22,1,1,1,1,1,1
2139020,23/02/2016,London,2,0,,,19.53,2,2,2,2,2,2
1467184,03/01/2016,London,5,0,,,22.45632,1,1,4,8,8,11
2261074,01/03/2016,London,1,0,,,20.4,1,1,1,1,1,1
4695802,29/06/2016,Manchester,1,0,,,18.552,1,1,1,1,1,1
3846068,22/05/2016,London,1,0,,,18.84,1,1,1,1,1,1
3353908,17/07/2016,London,1,0,,,65.88,1,1,1,1,1,1
3665838,14/05/2016,London,1,0,,,19.14,1,1,1,1,1,1
4880952,06/07/2016,London,2,0,,,19.725,4,4,4,4,4,4
696340,08/10/2015,London,4,0,,,19.905,1,1,2,4,4,4
285996,21/06/2015,London,8,0,,,44.49684,1,1,1,1,1,8
522466,03/09/2015,London,1,0,,,28.68,1,1,1,1,1,1
3539038,08/05/2016,London,2,0,,,26.79,1,2,2,2,2,2
215316,29/11/2015,London,5,0,,,26.325,1,1,1,2,4,12
4470492,19/06/2016,London,1,0,,,40.08,1,1,1,1,1,1
1908998,08/02/2016,London,1,0,,,27.12,1,1,1,1,1,1
1498124,07/01/2016,London,1,0,,,143.64,1,1,1,1,1,1
1050392,21/11/2015,London,1,0,,,48.3,1,1,1,1,1,1
2161450,25/02/2016,London,1,0,,,15.48,1,1,1,1,1,1
2525388,16/03/2016,London,4,0,,,25.60284,1,2,2,6,6,7
4715604,02/07/2016,London,1,0,,,25.2,1,1,1,1,1,1
3339806,29/04/2016,London,1,0,,,30.84,1,1,1,1,1,1
4205788,08/06/2016,London,1,0,,,21.48,1,1,1,1,1,1
313550,03/07/2015,London,8,0,,,29.244,1,1,3,7,7,7
2622032,21/03/2016,London,1,0,,,27.97992,1,1,1,2,3,3
535856,05/09/2015,London,1,0,,,18.9,1,1,1,1,1,1
3108170,17/04/2016,London,5,0,,,23.39136,2,2,3,5,7,7
756258,16/10/2015,London,5,0,,,50.34,1,1,1,2,2,6
315970,23/10/2015,London,3,0,,,40.08,1,1,1,2,2,2
384008,25/07/2015,London,1,0,,,10.2,1,1,1,1,1,1
5174704,16/07/2016,London,1,0,,,26.58,1,1,1,1,1,1
332312,10/07/2015,London,2,0,,,23.25,1,1,1,1,1,1
4098184,03/06/2016,London,2,0,,,26.79,2,2,2,2,2,2
1957866,12/02/2016,London,5,0,,,29.26992,1,3,3,3,3,6
916938,05/11/2015,London,1,0,,,78.876,1,1,1,1,1,1
4746840,06/07/2016,London,1,1,10,1,18.48,1,1,1,1,1,1
935740,07/11/2015,London,2,1,10,0,21.87,1,2,2,2,2,2
3085428,16/04/2016,London,4,0,,,39.44172,2,2,5,9,11,11
1260510,11/12/2015,London,1,0,,,44.76,1,1,1,1,1,1
326680,08/07/2015,London,6,0,,,28.02516,2,2,3,3,4,5
1674124,23/01/2016,Manchester,1,1,2.5,0,33.36,1,1,1,1,1,1
382704,25/07/2015,London,7,0,,,28.41192,1,1,2,3,3,7
3520712,07/05/2016,Manchester,2,0,,,92.94,1,1,1,2,2,2
578866,15/09/2015,London,1,1,10,0,18.9,1,1,1,1,1,1
5176324,16/07/2016,London,1,0,,,19.38,1,1,1,1,1,1
3572380,10/05/2016,London,4,0,,,24.87996,2,4,5,6,6,6
2185350,26/02/2016,London,1,0,,,32.4,1,1,1,1,1,1
501054,29/08/2015,London,1,0,,,27.36,1,1,1,1,1,1
696196,08/10/2015,London,1,1,10,0,9,1,1,1,1,1,1
2392518,16/07/2016,London,1,0,,,39.3,1,1,1,1,1,1
1973178,13/02/2016,London,2,0,,,42.43992,1,1,2,2,3,3
3721026,17/05/2016,London,1,0,,,10.8,1,1,1,1,1,1
2369358,07/03/2016,Aberdeen,1,0,,,32.16,1,1,1,1,1,1
2121058,21/02/2016,Manchester,1,0,,,26.4,1,1,1,1,1,1
609508,21/09/2015,London,7,0,,,30.291,2,4,4,7,9,16
818426,23/10/2015,London,4,0,,,21.82992,2,2,2,2,2,3
3935272,27/05/2016,Manchester,1,0,,,21.96,1,1,1,2,2,2
4553038,23/06/2016,London,1,0,,,17.82,1,1,1,1,1,1
822690,24/10/2015,London,1,0,,,34.8,1,1,1,1,1,1
563724,12/09/2015,London,1,0,,,38.16,1,1,1,1,1,1
4117058,04/06/2016,London,2,0,,,21.96,1,2,2,5,5,5
4329066,13/06/2016,London,1,0,,,21.6,1,1,1,1,1,1
603372,20/09/2015,London,1,0,,,18.48,1,1,1,1,1,1
4815150,03/07/2016,London,1,0,,,29.25,1,2,2,2,2,2
702644,09/10/2015,Aberdeen,3,0,,,40.41996,1,3,4,4,4,5
828760,24/10/2015,London,1,0,,,19.08,1,1,1,1,1,1
2250244,29/02/2016,Manchester,3,0,,,23.724,1,1,2,6,9,10
1028994,19/11/2015,London,3,1,10,0,63.61992,1,1,2,2,2,2
3671850,15/05/2016,London,3,1,2.5,0,34.068,2,2,2,5,5,5
4554774,23/06/2016,London,3,0,,,66.24,4,4,4,4,4,4
5207360,17/07/2016,London,1,0,,,66.48,1,1,1,1,1,1
1327640,18/12/2015,London,2,0,,,35.82,1,1,1,2,3,3
1390364,23/12/2015,London,1,0,,,34.44,1,1,1,1,1,1
4029804,31/05/2016,London,4,0,,,19.38852,2,2,5,7,7,7
1213648,06/12/2015,London,7,0,,,32.07996,1,1,2,2,2,8
253318,05/06/2015,London,4,0,,,32.06568,1,1,1,4,5,6
387394,26/07/2015,London,1,0,,,21.18,1,1,1,1,1,1
3578930,10/05/2016,London,1,0,,,12.96,1,1,1,1,1,1
4642386,26/06/2016,London,2,0,,,23.016,2,2,2,2,2,2
766948,17/10/2015,London,9,1,10,0,31.69836,1,2,2,3,4,12
488376,26/08/2015,London,1,0,,,30.24,1,1,1,1,1,1
3331988,28/04/2016,London,1,1,2.5,0,25.5,2,2,2,2,3,3
2834300,02/04/2016,London,1,0,,,88.68,1,1,1,1,1,1
4808352,03/07/2016,London,1,0,,,19.8,1,1,1,1,1,1
2277044,02/03/2016,London,4,0,,,32.82,1,3,3,4,4,4
426194,07/08/2015,London,3,0,,,33.6216,1,1,1,1,1,1
2913182,07/04/2016,London,2,0,,,25.05,1,1,2,3,4,4
1852814,05/02/2016,London,3,0,,,24.57,1,1,2,2,2,6
5200466,17/07/2016,London,1,0,,,23.34,1,1,1,1,1,1
349308,14/07/2015,London,1,0,,,28.92,1,1,1,1,1,1
2934460,08/04/2016,London,1,0,,,18.6,1,1,1,1,1,1
1016608,17/11/2015,London,2,0,,,30.51996,1,1,1,5,7,13
1603424,17/01/2016,London,5,0,,,41.76,1,1,1,4,7,10
2753132,28/03/2016,London,2,0,,,24.816,2,2,2,4,5,5
907538,04/11/2015,London,4,1,10,0,22.608,1,1,1,1,1,2
3659880,14/05/2016,London,1,0,,,22.14,1,1,1,1,1,1
692612,07/10/2015,London,1,1,10,0,31.83996,1,1,1,1,1,3
891514,01/11/2015,London,1,0,,,12.6,1,1,1,1,1,1
1327630,18/12/2015,London,2,0,,,34.15992,1,1,1,1,1,3
798386,21/10/2015,London,1,0,,,43.8,1,1,1,1,1,1
321932,06/07/2015,London,3,0,,,20.655,1,1,2,2,4,4
4740214,01/07/2016,London,1,1,10,1,21.6,1,1,1,1,1,1
3354238,29/04/2016,Manchester,1,0,,,29.055,1,2,2,3,4,4
4457114,19/06/2016,London,2,0,,,22.39992,1,3,3,3,3,3
4117060,04/06/2016,London,1,0,,,85.62,1,1,1,1,1,1
2435056,11/03/2016,London,1,0,,,29.28,1,1,1,1,1,1
644550,28/09/2015,London,7,0,,,43.73496,1,1,1,1,1,2
2252078,29/02/2016,London,4,0,,,34.02792,1,1,1,4,4,6
2460260,12/03/2016,London,1,0,,,35.82,1,1,1,1,1,1
1013138,16/11/2015,London,2,0,,,30.78,1,1,1,1,1,2
4937854,08/07/2016,London,2,0,,,29.85,1,2,2,2,2,2
2493646,02/04/2016,Manchester,2,0,,,6.99,1,1,1,2,2,2
683064,05/10/2015,Manchester,2,0,,,36.54,2,2,2,2,2,2
3739930,18/05/2016,London,1,0,,,18.9,1,1,1,1,1,1
3036716,14/04/2016,London,1,0,,,19.32,1,1,1,1,1,1
465696,20/08/2015,London,1,0,,,43.2,1,1,1,1,1,1
1334436,27/01/2016,London,5,0,,,32.74992,1,1,2,3,5,6
1473010,03/01/2016,Manchester,11,0,,,24.6738,2,3,3,5,6,26
1513454,09/01/2016,London,2,0,,,23.64,1,1,1,1,1,2
627880,25/09/2015,Aberdeen,1,0,,,34.44,1,1,2,2,2,2
875438,31/10/2015,London,1,0,,,23.22,1,1,1,1,1,1
1439830,01/01/2016,London,2,0,,,35.22,1,1,1,1,1,2
1024102,18/11/2015,London,4,0,,,25.215,1,1,1,1,2,3
3374468,30/04/2016,London,1,0,,,33.78,1,1,1,1,1,1
1613756,18/01/2016,London,1,0,,,27,1,1,1,1,1,1
420530,05/08/2015,London,1,0,,,31.59996,1,1,1,1,1,3
2694584,25/03/2016,Manchester,1,0,,,32.1,1,1,1,1,1,1
3571268,10/05/2016,London,1,0,,,62.4,1,1,1,1,1,1
2300566,04/03/2016,London,2,0,,,23.53992,2,3,3,3,3,3
328172,09/07/2015,London,1,0,,,27.18,1,1,1,1,1,1
2935940,08/04/2016,London,1,0,,,39.96,1,1,1,1,1,1
366358,06/12/2015,London,1,0,,,19.74,1,1,1,1,1,1
1717416,26/01/2016,London,1,0,,,25.08,1,1,1,1,1,1
3176362,21/04/2016,London,1,0,,,52.8,1,1,1,1,1,1
567870,13/09/2015,London,3,0,,,30.94908,2,2,3,6,7,10
3260492,24/04/2016,London,2,0,,,22.953,1,1,1,3,4,4
2871910,04/04/2016,London,1,0,,,32.61996,1,1,1,2,3,3
591654,18/09/2015,London,4,0,,,31.65,1,2,2,2,2,4
2815038,01/04/2016,London,7,0,,,25.77744,1,2,3,4,6,8
269332,13/06/2015,London,3,0,,,26.37996,1,1,1,1,1,1
5094968,14/07/2016,London,1,0,,,18,1,1,1,1,1,1
3413030,01/05/2016,London,1,0,,,21.12,1,1,1,2,2,2
2451792,12/03/2016,London,4,0,,,19.69704,1,1,1,2,4,7
538530,06/09/2015,London,1,0,,,20.64,1,1,1,1,1,1
1455952,02/01/2016,London,1,0,,,74.82,1,1,1,1,1,1
1365500,20/12/2015,London,2,0,,,52.26,1,1,1,1,1,1
629628,26/09/2015,London,2,0,,,26.34,2,2,2,2,2,2
609276,21/09/2015,London,5,1,10,0,24.05076,1,1,1,3,5,9
335612,11/07/2015,London,10,0,,,32.02656,1,1,2,3,3,5
4891026,13/07/2016,London,1,0,,,19.188,1,1,1,1,1,1
2831536,02/04/2016,London,2,0,,,19.62,1,1,2,2,2,2
1074338,23/11/2015,London,1,1,10,0,22.14,1,1,1,1,1,1
3225950,23/04/2016,London,1,0,,,26.7,1,1,1,1,1,1
1460934,02/01/2016,London,1,0,,,40.8,1,1,1,1,1,1
2307532,04/03/2016,London,1,0,,,19.8,1,1,1,1,1,1
3987852,29/05/2016,London,1,0,,,24.84,1,1,1,1,1,1
1518336,09/01/2016,London,2,0,,,25.59,1,1,1,2,2,2
2950382,09/04/2016,London,1,0,,,18.6,1,1,1,1,1,1
1121966,28/11/2015,Manchester,1,0,,,27.42,1,1,1,1,1,1
1165038,02/12/2015,London,1,0,,,25.2,1,1,1,1,1,1
3657300,14/05/2016,Manchester,1,0,,,24,1,1,1,1,1,1
2136170,23/02/2016,London,1,0,,,16.14,1,1,1,1,1,1
984140,13/11/2015,London,1,0,,,34.39992,1,1,1,1,2,3
3187642,22/04/2016,London,1,0,,,81.3,1,1,1,1,1,1
2999306,11/04/2016,London,6,0,,,31.37568,4,4,9,13,14,14
3810868,21/05/2016,London,1,0,,,28.98,1,1,1,1,1,1
3306284,27/04/2016,London,6,0,,,42.99996,1,1,1,5,6,6
298026,27/06/2015,London,2,0,,,30.27,1,1,1,1,1,1
161538,16/05/2016,London,2,0,,,16.77996,1,1,2,3,3,3
305948,30/06/2015,London,6,0,,,26.34492,1,1,1,2,2,5
1654572,22/01/2016,London,4,0,,,23.92104,1,1,1,2,6,7
2974006,10/04/2016,London,4,0,,,24.77676,2,4,7,13,18,19
2330166,05/03/2016,London,1,0,,,44.4,1,1,1,1,1,1
1529788,10/01/2016,London,6,0,,,75.2856,1,2,6,8,12,20
1829798,03/02/2016,London,2,0,,,23.16,1,1,1,1,2,4
448784,15/08/2015,London,1,0,,,33.12,1,1,1,1,1,1
5216760,17/07/2016,London,1,1,10,1,25.5,1,1,1,1,1,1
1431508,30/12/2015,London,4,0,,,23.8728,1,1,2,3,3,5
4721680,30/06/2016,London,1,0,,,25.56,1,1,1,1,1,1
4306546,12/06/2016,London,1,0,,,24,1,1,1,1,1,1
1573560,15/01/2016,London,1,0,,,49.44,1,2,2,2,2,2
1483246,05/01/2016,London,1,0,,,74.16,1,1,1,1,1,1
368830,20/07/2015,London,2,0,,,46.65,1,1,2,2,2,2
853234,28/10/2015,London,5,0,,,34.209,1,1,2,3,3,7
323960,07/07/2015,London,1,0,,,19.8,1,1,1,1,1,1
490520,27/08/2015,London,3,1,10,0,22.575,1,1,1,1,1,3
738950,14/10/2015,London,1,0,,,27.36,2,2,2,2,2,2
1815450,02/02/2016,London,1,0,,,76.2,1,1,1,1,1,1
1580452,15/01/2016,London,1,0,,,22.74,1,1,1,1,1,1
449848,15/08/2015,London,2,0,,,30.975,1,1,1,1,2,4
4987132,10/07/2016,London,0,0,,,18.6,1,1,1,1,1,1
4017802,30/05/2016,London,1,0,,,28.68,1,1,1,1,1,1
508016,30/08/2015,London,1,1,10,0,56.34,1,1,1,1,1,1
1878902,06/02/2016,London,1,0,,,22.98,1,1,1,1,1,1
4093982,03/06/2016,London,1,0,,,31.56,1,1,1,1,1,1
856546,28/10/2015,London,4,0,,,23.295,1,1,2,2,3,4
1798152,31/01/2016,London,1,0,,,19.08,1,1,1,1,1,1
1421338,29/12/2015,London,1,0,,,44.04,1,1,1,1,1,1
1089620,25/11/2015,Aberdeen,5,0,,,20.69496,2,3,4,5,5,12
4969196,09/07/2016,London,2,0,,,20.214,2,2,2,2,2,2
5180398,16/07/2016,London,1,0,,,26.82,1,1,1,1,1,1
4389608,17/06/2016,London,1,0,,,19.92,1,1,1,1,1,1
445730,14/08/2015,London,1,0,,,30.42,1,1,1,1,1,1
2195850,27/02/2016,London,3,0,,,24.84,1,1,2,2,2,3
1683026,23/01/2016,London,1,0,,,13.2,1,1,1,1,1,1
592054,18/09/2015,London,1,0,,,32.22,1,1,1,1,1,1
4248738,10/06/2016,London,1,0,,,28.32,1,1,1,1,1,1
2105584,21/02/2016,London,1,0,,,53.76,1,1,1,1,1,1
2726538,27/03/2016,London,1,0,,,41.28,1,1,1,1,1,1
1032284,19/11/2015,London,1,0,,,40.35,1,1,1,2,2,2
1809508,07/03/2016,London,1,0,,,16.32,1,1,1,1,1,1
318622,05/07/2015,London,2,0,,,39.54,2,2,2,2,2,2
874148,31/10/2015,London,3,0,,,20.22996,1,1,1,1,2,6
596420,19/09/2015,London,2,0,,,22.452,1,1,1,1,3,5
4406116,17/06/2016,London,2,0,,,38.55,1,1,2,2,2,2
639932,27/09/2015,London,1,1,10,0,49.2,1,1,1,1,1,1
1203070,06/12/2015,London,1,0,,,49.8,1,1,1,1,1,1
1494944,07/01/2016,London,6,0,,,30.21096,3,5,5,6,7,12
1196410,05/12/2015,London,1,0,,,19.56,1,1,1,1,1,1
